縣市名稱,鄉鎮市名稱,村里名稱,建檔編號,名稱,地址,建檔管理類型,公廁類型
桃園市,平鎮區,南勢里,1000310013-C-00478,山隆加油站東隆站男廁,平鎮區南東路575號,無障礙廁所,加油站
桃園市,平鎮區,南勢里,1000310013-C-00477,北基加油站東宏站女廁,平鎮區南東路69號,無障礙廁所,加油站
桃園市,平鎮區,南勢里,1000310013-C-00476,北基加油站東宏站男廁,平鎮區南東路69號,無障礙廁所,加油站
桃園市,平鎮區,平鎮里,1000310012-X-00201,平鎮區鎮安宮女廁,平鎮區平鎮里南平路2段26號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,平鎮區,平鎮里,1000310012-X-00200,平鎮區鎮安宮男廁,平鎮區平鎮里南平路2段26號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,平鎮區,平鎮里,1000310012-T-00540,平鎮分班女廁,桃園市平鎮區平鎮里南平路2段26號,無障礙廁所,各級機關學校
桃園市,平鎮區,平鎮里,1000310012-T-00539,平鎮分班男廁,桃園市平鎮區平鎮里南平路2段26號,無障礙廁所,各級機關學校
桃園市,平鎮區,平鎮里,1000310012-C-00002,台亞加油站南平路站女廁,平鎮區南平路二段406號,無障礙廁所,加油站
桃園市,平鎮區,平鎮里,1000310012-C-00001,台亞加油站南平路站男廁,平鎮區南平路二段406號,無障礙廁所,加油站
桃園市,平鎮區,北貴里,1000310011-W-00033,獅子林社會發展協會(2f)女廁,桃園市平鎮區北貴里大仁路46號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,北貴里,1000310011-W-00032,獅子林社會發展協會(2f)男廁,桃園市平鎮區北貴里大仁路46號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,北貴里,1000310011-W-00031,獅子林社會發展協會(1f)女廁,桃園市平鎮區北貴里大仁路46號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,北貴里,1000310011-W-00030,獅子林社會發展協會(1f)男廁,桃園市平鎮區北貴里大仁路46號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,北興里,1000310010-C-00475,鼎鈺加油站女廁,平鎮區環南路3段208號,無障礙廁所,加油站
桃園市,平鎮區,北興里,1000310010-C-00474,鼎鈺加油站男廁,平鎮區環南路3段208號,無障礙廁所,加油站
桃園市,平鎮區,北興里,1000310010-C-00473,金陵加油站女廁,平鎮區金陵路二段123號,無障礙廁所,加油站
桃園市,平鎮區,北興里,1000310010-C-00472,金陵加油站男廁,平鎮區金陵路二段123號,無障礙廁所,加油站
桃園市,平鎮區,北興里,1000310010-C-00471,北興加油站女廁,平鎮區金陵路二段200號,無障礙廁所,加油站
桃園市,平鎮區,北興里,1000310010-C-00470,北興加油站男廁,平鎮區金陵路二段200號,無障礙廁所,加油站
桃園市,平鎮區,北勢里,1000310009-T-00471,平鎮市戶政事務所3F女廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00470,平鎮區戶政事務所3F男廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00469,平鎮區戶政事務所2F女廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00468,平鎮區戶政事務所2F男廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00467,平鎮區戶政事務所1F無障礙廁所,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00466,平鎮區戶政事務所1F女廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,北勢里,1000310009-T-00465,平鎮區戶政事務所1F男廁,平鎮區德育路242號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00464,平鎮區社教文化中心3F女廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00463,平鎮區社教文化中心3F男廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00462,平鎮區社教文化中心3F女廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00461,平鎮區社教文化中心3F男廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00460,平鎮區社教文化中心2F女廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00459,平鎮區社教文化中心2F男廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00458,平鎮區社教文化中心2F女廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00457,平鎮區社教文化中心2F男廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00456,平鎮區社教文化中心1F女廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00455,平鎮區社教文化中心1F男廁二,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00454,平鎮區社教文化中心1F女廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00453,平鎮區社教文化中心1F男廁一,平鎮區環南路三段88號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00452,平鎮區公所3F女廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00451,平鎮區公所3F男廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00450,平鎮區公所2F女廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00449,平鎮區公所2F男廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00448,平鎮區公所1F無障礙廁所,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00447,平鎮區公所1F女廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00446,平鎮區公所1F男廁,平鎮區振興路5號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00445,平鎮衛生所3F女廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00444,平鎮衛生所3F男廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00443,平鎮衛生所2F女廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00442,平鎮衛生所2F男廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00441,平鎮衛生所1F女廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-T-00440,平鎮衛生所1F男廁,平鎮區振興路1號,無障礙廁所,各級機關學校
桃園市,平鎮區,新富里,1000310008-O-00128,鮮友火鍋無障礙廁所,桃園市平鎮區中豐路226號,無障礙廁所,餐廳
桃園市,平鎮區,新富里,1000310008-O-00127,鮮友火鍋女廁,桃園市平鎮區中豐路226號,無障礙廁所,餐廳
桃園市,平鎮區,新富里,1000310008-O-00126,鮮友火鍋男廁,桃園市平鎮區中豐路226號,無障礙廁所,餐廳
桃園市,平鎮區,新富里,1000310008-M-00173,思夢樂平鎮店無障礙廁所,桃園市平鎮區新富里中豐路379號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00172,思夢樂平鎮店女廁,桃園市平鎮區中豐路379號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00171,思夢樂平鎮店男廁,桃園市平鎮區中豐路379號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00166,家樂福家具女廁,平鎮區環南路三段18號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00165,家樂福家具男廁,平鎮區環南路三段18號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00164,HomeBox平鎮店女廁,平鎮區環南路三段 69 號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00163,HomeBox平鎮店男廁,平鎮區環南路三段 69 號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00162,特力屋股份有限公司平鎮店1F女廁,平鎮區環南路二段261號,無障礙廁所,量販店
桃園市,平鎮區,新富里,1000310008-M-00161,特力屋股份有限公司平鎮店1F男廁,平鎮區環南路二段261號,無障礙廁所,量販店
桃園市,平鎮區,新勢里,1000310007-Y-00081,河川教育中心無障礙廁所,桃園市平鎮區中原路88號,無障礙廁所,公家機關設置供民眾使用者
桃園市,平鎮區,新勢里,1000310007-Y-00080,河川教育中心女廁,桃園市平鎮區中原路88號,無障礙廁所,公家機關設置供民眾使用者
桃園市,平鎮區,新勢里,1000310007-Y-00079,河川教育中心男廁,桃園市平鎮區中原路88號,無障礙廁所,公家機關設置供民眾使用者
桃園市,平鎮區,新勢里,1000310007-V-00041,南區青少年活動中心(B1)游泳池女廁,桃園市平鎮區延平路1段168號,無障礙廁所,文化育樂活動場所
桃園市,平鎮區,新勢里,1000310007-V-00040,南區青少年活動中心(B1)游泳池男廁,桃園市平鎮區延平路1段168號,無障礙廁所,文化育樂活動場所
桃園市,平鎮區,東勢里,1000310007-T-00559,東勢分班女廁,桃園市平鎮區東勢里金陵路5段57號,無障礙廁所,各級機關學校
桃園市,平鎮區,東勢里,1000310007-T-00558,東勢分班男廁,桃園市平鎮區東勢里金陵路5段57號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00545,南區青少年活動中心(5F)無障礙廁所,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00544,南區青少年活動中心(5F)女廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00543,南區青少年活動中心(5F)男廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00542,南區青少年活動中心(4F)無障礙廁所,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00541,南區青少年活動中心(4F)女廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00540,南區青少年活動中心(4F)男廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00539,南區青少年活動中心(3F)無障礙廁所,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00538,南區青少年活動中心(3F)女廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00537,南區青少年活動中心(3F)男廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00536,南區青少年活動中心(2F)無障礙廁所,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00535,南區青少年活動中心(2F)女廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00534,南區青少年活動中心(2F)男廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00533,南區青少年活動中心(1F)無障礙廁所,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00532,南區青少年活動中心(1F)女廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-T-00531,南區青少年活動中心(1F)男廁,桃園市平鎮區延平路1段168號,無障礙廁所,各級機關學校
桃園市,平鎮區,新勢里,1000310007-S-00446,新永和醫院(1F)女廁,桃園市平鎮區延平路1段81號,無障礙廁所,醫院
桃園市,平鎮區,新勢里,1000310007-S-00445,新永和醫院(1F)男廁,桃園市平鎮區延平路1段81號,無障礙廁所,醫院
桃園市,平鎮區,東勢里,1000310007-L-00018,金元門市(7-11)男.女廁,桃園市平鎮區金陵路5段265號,無障礙廁所,超市
桃園市,平鎮區,新勢里,1000310007-D-00161,新勢公園無障礙廁所,,無障礙廁所,公園
桃園市,平鎮區,新勢里,1000310007-D-00160,新勢公園女廁,延平路、中豐路口,無障礙廁所,公園
桃園市,平鎮區,新勢里,1000310007-D-00159,新勢公園男廁,延平路、中豐路口,無障礙廁所,公園
桃園市,平鎮區,宋屋里,1000310006-W-00021,匯豐汽車(股)平鎮分公司女廁,桃園市平鎮區延平路3段102號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-W-00020,匯豐汽車(股)平鎮分公司男廁,桃園市平鎮區延平路3段102號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-W-00019,BMW大桐(平鎮廠)B1女廁,桃園市平鎮區延平路3段188號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-W-00018,BMW大桐(平鎮廠)B1男廁,桃園市平鎮區延平路3段188號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-W-00014,元力汽車(股)公司平鎮服務廠女廁,桃園市平鎮區延平路3段588號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-W-00013,元力汽車(股)公司平鎮服務廠男廁,桃園市平鎮區延平路3段588號,無障礙廁所,民眾團體活動場所
桃園市,平鎮區,宋屋里,1000310006-S-00430,壢新醫院(醫療大樓)1F無障礙廁所,桃園市平鎮區廣泰路77號,無障礙廁所,醫院
桃園市,平鎮區,宋屋里,1000310006-S-00429,壢新醫院(醫療大樓)1F女廁,桃園市平鎮區廣泰路77號,無障礙廁所,醫院
桃園市,平鎮區,宋屋里,1000310006-S-00428,壢新醫院(醫療大樓)1F男廁,桃園市平鎮區廣泰路77號,無障礙廁所,醫院
桃園市,平鎮區,宋屋里,1000310006-M-00174,力麗傢俱(平鎮店)後男.女廁,桃園市平鎮區延平路3段230號,無障礙廁所,量販店
桃園市,平鎮區,宋屋里,1000310006-M-00173,力麗傢俱(平鎮店)前男.女廁,桃園市平鎮區延平路3段230號,無障礙廁所,量販店
桃園市,平鎮區,宋屋里,1000310006-L-00017,瑋特門市(7-11)男.女廁,桃園市平鎮區延平路3段246號,無障礙廁所,超市
桃園市,平鎮區,宋屋里,1000310006-C-00469,千億加油站女廁,平鎮區延平路3段489號,無障礙廁所,加油站
桃園市,平鎮區,宋屋里,1000310006-C-00468,千億加油站男廁,平鎮區延平路3段489號,無障礙廁所,加油站
桃園市,平鎮區,宋屋里,1000310006-C-00467,桃園延平站女廁,平鎮區延平路三段266號,無障礙廁所,加油站
桃園市,平鎮區,宋屋里,1000310006-C-00466,桃園延平站男廁,平鎮區延平路三段266號,無障礙廁所,加油站
桃園市,平鎮區,義民里,1000310005-X-00199,褒忠祠無障礙廁所,平鎮區義民里14鄰復旦路2段23巷8號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,平鎮區,義民里,1000310005-X-00198,褒忠祠女廁,平鎮區義民里14鄰復旦路2段23巷8號,無障礙廁所,寺廟教堂等宗教活動場所
